index,period_day,DIANOM-I,DIA-I,Month-I,high_season,TIPOVUELO,Emp-I,Des-I,delay_15
53690,night,Tuesday,31,10,0,N,LAN,SCFA,0
53691,morning,Thursday,5,10,0,N,LAN,SCSE,0
53693,morning,Thursday,12,10,0,N,LAN,SCSE,0
53694,morning,Friday,13,10,0,N,LAN,SCSE,0
53695,morning,Thursday,19,10,0,N,LAN,SCSE,0
53697,morning,Thursday,26,10,0,N,LAN,SCSE,0
53698,morning,Friday,27,10,0,N,LAN,SCSE,0
53699,morning,Sunday,1,10,0,N,LAN,SCFA,0
53700,morning,Sunday,1,10,0,N,LAN,SCFA,0
53702,morning,Wednesday,4,10,0,N,LAN,SCFA,0
53704,afternoon,Tuesday,10,10,0,N,LAN,SCFA,0
53705,morning,Wednesday,11,10,0,N,LAN,SCFA,0
53706,morning,Tuesday,17,10,0,N,LAN,SCFA,0
53707,morning,Wednesday,18,10,0,N,LAN,SCFA,0
53708,morning,Tuesday,24,10,0,N,LAN,SCFA,0
53709,morning,Wednesday,25,10,0,N,LAN,SCFA,0
53710,morning,Thursday,26,10,0,N,LAN,SCFA,0
53712,afternoon,Sunday,29,10,0,N,LAN,SCFA,0
53713,afternoon,Tuesday,31,10,0,N,LAN,SCFA,0
53718,afternoon,Monday,9,10,0,N,LAN,SCFA,0
53720,night,Thursday,12,10,0,N,LAN,SCFA,0
53721,night,Friday,13,10,0,N,LAN,SCFA,0
53723,night,Wednesday,18,10,0,N,LAN,SCFA,0
53733,afternoon,Tuesday,3,10,0,N,LAN,SCCF,0
53734,afternoon,Wednesday,4,10,0,N,LAN,SCCF,0
53737,afternoon,Monday,9,10,0,N,LAN,SCCF,0
53740,morning,Thursday,12,10,0,N,LAN,SCCF,0
53741,afternoon,Friday,13,10,0,N,LAN,SCCF,0
53742,morning,Saturday,14,10,0,N,LAN,SCCF,0
53743,morning,Sunday,15,10,0,N,LAN,SCCF,0
53744,afternoon,Monday,16,10,0,N,LAN,SCCF,0
53746,afternoon,Wednesday,18,10,0,N,LAN,SCCF,0
53748,afternoon,Friday,20,10,0,N,LAN,SCCF,0
53749,morning,Saturday,21,10,0,N,LAN,SCCF,0
53750,morning,Sunday,22,10,0,N,LAN,SCCF,0
53751,afternoon,Monday,23,10,0,N,LAN,SCCF,0
53752,afternoon,Tuesday,24,10,0,N,LAN,SCCF,0
53753,afternoon,Wednesday,25,10,0,N,LAN,SCCF,0
53755,afternoon,Friday,27,10,0,N,LAN,SCCF,0
53756,morning,Saturday,28,10,0,N,LAN,SCCF,0
53757,morning,Sunday,29,10,0,N,LAN,SCCF,0
53758,afternoon,Monday,30,10,0,N,LAN,SCCF,0
53759,afternoon,Tuesday,31,10,0,N,LAN,SCCF,0
53761,morning,Wednesday,4,10,0,N,LAN,SCCF,0
53762,morning,Tuesday,10,10,0,N,LAN,SCCF,0
53763,morning,Wednesday,11,10,0,N,LAN,SCCF,0
53764,morning,Thursday,12,10,0,N,LAN,SCCF,0
53765,morning,Sunday,15,10,0,N,LAN,SCCF,0
53766,morning,Monday,16,10,0,N,LAN,SCCF,0
53767,morning,Wednesday,18,10,0,N,LAN,SCCF,0
53768,morning,Thursday,19,10,0,N,LAN,SCCF,0
53769,morning,Sunday,22,10,0,N,LAN,SCCF,0
53771,morning,Wednesday,25,10,0,N,LAN,SCCF,0
53772,morning,Thursday,26,10,0,N,LAN,SCCF,0
53773,morning,Monday,30,10,0,N,LAN,SCCF,0
53777,afternoon,Wednesday,4,10,0,N,LAN,SCCF,0
53778,afternoon,Thursday,5,10,0,N,LAN,SCCF,0
53782,night,Tuesday,10,10,0,N,LAN,SCCF,0
53783,afternoon,Wednesday,11,10,0,N,LAN,SCCF,0
53788,night,Tuesday,17,10,0,N,LAN,SCCF,0
53789,afternoon,Wednesday,18,10,0,N,LAN,SCCF,0
53791,night,Sunday,22,10,0,N,LAN,SCCF,0
53792,night,Monday,23,10,0,N,LAN,SCCF,0
53793,night,Tuesday,24,10,0,N,LAN,SCCF,0
53797,afternoon,Monday,30,10,0,N,LAN,SCCF,0
53798,afternoon,Tuesday,31,10,0,N,LAN,SCCF,0
53799,afternoon,Sunday,1,10,0,N,LAN,SCCF,0
53800,afternoon,Monday,2,10,0,N,LAN,SCCF,0
53802,afternoon,Friday,6,10,0,N,LAN,SCCF,0
53804,afternoon,Sunday,8,10,0,N,LAN,SCCF,0
53806,afternoon,Wednesday,11,10,0,N,LAN,SCCF,0
53808,afternoon,Friday,13,10,0,N,LAN,SCCF,0
53809,afternoon,Saturday,14,10,0,N,LAN,SCCF,0
53810,afternoon,Sunday,15,10,0,N,LAN,SCCF,0
53811,afternoon,Monday,16,10,0,N,LAN,SCCF,0
53812,afternoon,Tuesday,17,10,0,N,LAN,SCCF,0
53814,afternoon,Friday,20,10,0,N,LAN,SCCF,0
53816,afternoon,Sunday,22,10,0,N,LAN,SCCF,0
53817,afternoon,Monday,23,10,0,N,LAN,SCCF,0
53818,afternoon,Tuesday,24,10,0,N,LAN,SCCF,0
53819,afternoon,Wednesday,25,10,0,N,LAN,SCCF,0
53821,afternoon,Friday,27,10,0,N,LAN,SCCF,0
53822,afternoon,Saturday,28,10,0,N,LAN,SCCF,0
53823,afternoon,Sunday,29,10,0,N,LAN,SCCF,0
53824,afternoon,Monday,30,10,0,N,LAN,SCCF,0
53825,afternoon,Tuesday,31,10,0,N,LAN,SCCF,0
53826,afternoon,Thursday,12,10,0,N,LAN,SCCF,0
53827,afternoon,Thursday,19,10,0,N,LAN,SCCF,0
53829,morning,Thursday,26,10,0,N,LAN,SCCF,0
53830,night,Tuesday,3,10,0,N,LAN,SCCF,0
53835,night,Tuesday,10,10,0,N,LAN,SCCF,0
53836,night,Wednesday,11,10,0,N,LAN,SCCF,0
53837,night,Thursday,12,10,0,N,LAN,SCCF,0
53838,night,Friday,13,10,0,N,LAN,SCCF,0
53840,night,Sunday,15,10,0,N,LAN,SCCF,0
53842,night,Wednesday,18,10,0,N,LAN,SCCF,0
53843,night,Thursday,19,10,0,N,LAN,SCCF,0
53844,night,Friday,20,10,0,N,LAN,SCCF,0
53846,night,Sunday,22,10,0,N,LAN,SCCF,0
53847,night,Tuesday,24,10,0,N,LAN,SCCF,0
53848,night,Wednesday,25,10,0,N,LAN,SCCF,0
53849,night,Thursday,26,10,0,N,LAN,SCCF,0
53850,afternoon,Friday,27,10,0,N,LAN,SCCF,0
53851,afternoon,Saturday,28,10,0,N,LAN,SCCF,0
53852,night,Sunday,29,10,0,N,LAN,SCCF,0
53853,night,Tuesday,31,10,0,N,LAN,SCCF,0
53855,night,Monday,2,10,0,N,LAN,SCCF,0
53863,night,Monday,16,10,0,N,LAN,SCCF,0
53865,night,Thursday,19,10,0,N,LAN,SCCF,0
53867,night,Monday,23,10,0,N,LAN,SCCF,0
53870,night,Monday,30,10,0,N,LAN,SCCF,0
53874,night,Friday,13,10,0,N,LAN,SCDA,0
53876,night,Friday,20,10,0,N,LAN,SCDA,0
53879,night,Tuesday,3,10,0,N,LAN,SCAR,0
53883,night,Saturday,7,10,0,N,LAN,SCAR,0
53887,night,Saturday,14,10,0,N,LAN,SCAR,0
53888,night,Tuesday,17,10,0,N,LAN,SCAR,0
53890,night,Thursday,19,10,0,N,LAN,SCAR,0
53891,night,Friday,20,10,0,N,LAN,SCAR,0
53892,night,Saturday,21,10,0,N,LAN,SCAR,0
53893,night,Tuesday,24,10,0,N,LAN,SCAR,0
53895,night,Thursday,26,10,0,N,LAN,SCAR,0
53896,night,Saturday,28,10,0,N,LAN,SCAR,0
53897,night,Tuesday,31,10,0,N,LAN,SCAR,0
53898,morning,Sunday,1,10,0,N,LAN,SCAR,0
53899,night,Monday,2,10,0,N,LAN,SCAR,0
53900,night,Thursday,5,10,0,N,LAN,SCAR,0
53901,morning,Friday,6,10,0,N,LAN,SCAR,0
53902,morning,Sunday,8,10,0,N,LAN,SCAR,0
53905,night,Thursday,12,10,0,N,LAN,SCAR,0
53906,morning,Friday,13,10,0,N,LAN,SCAR,0
53907,morning,Sunday,15,10,0,N,LAN,SCAR,0
53908,night,Monday,16,10,0,N,LAN,SCAR,0
53909,night,Thursday,19,10,0,N,LAN,SCAR,0
53910,night,Friday,20,10,0,N,LAN,SCAR,0
53911,morning,Sunday,22,10,0,N,LAN,SCAR,0
53912,night,Monday,23,10,0,N,LAN,SCAR,0
53914,night,Thursday,26,10,0,N,LAN,SCAR,0
53915,morning,Friday,27,10,0,N,LAN,SCAR,0
53916,morning,Sunday,29,10,0,N,LAN,SCAR,0
53917,night,Monday,30,10,0,N,LAN,SCAR,0
53918,afternoon,Sunday,1,10,0,N,LAN,SCAR,0
53919,morning,Tuesday,3,10,0,N,LAN,SCAR,0
53920,morning,Wednesday,4,10,0,N,LAN,SCAR,0
53921,morning,Thursday,5,10,0,N,LAN,SCAR,0
53923,morning,Sunday,8,10,0,N,LAN,SCAR,0
53924,morning,Tuesday,10,10,0,N,LAN,SCAR,0
53925,morning,Wednesday,11,10,0,N,LAN,SCAR,0
53926,morning,Thursday,12,10,0,N,LAN,SCAR,0
53927,morning,Saturday,14,10,0,N,LAN,SCAR,0
53929,morning,Tuesday,17,10,0,N,LAN,SCAR,0
53930,morning,Wednesday,18,10,0,N,LAN,SCAR,0
53931,morning,Thursday,19,10,0,N,LAN,SCAR,0
53932,morning,Saturday,21,10,0,N,LAN,SCAR,0
53933,morning,Sunday,22,10,0,N,LAN,SCAR,0
53935,morning,Wednesday,25,10,0,N,LAN,SCAR,0
53936,morning,Thursday,26,10,0,N,LAN,SCAR,0
53937,morning,Saturday,28,10,0,N,LAN,SCAR,0
53938,morning,Sunday,29,10,0,N,LAN,SCAR,0
53939,morning,Tuesday,31,10,0,N,LAN,SCAR,0
53941,night,Tuesday,3,10,0,N,LAN,SCAR,0
53944,afternoon,Saturday,7,10,0,N,LAN,SCAR,0
53945,afternoon,Monday,9,10,0,N,LAN,SCAR,0
53946,night,Tuesday,10,10,0,N,LAN,SCAR,0
53949,night,Friday,13,10,0,N,LAN,SCAR,0
53950,afternoon,Saturday,14,10,0,N,LAN,SCAR,0
53952,afternoon,Monday,16,10,0,N,LAN,SCAR,0
53954,night,Wednesday,18,10,0,N,LAN,SCAR,0
53956,night,Friday,20,10,0,N,LAN,SCAR,0
53959,night,Tuesday,24,10,0,N,LAN,SCAR,0
53961,afternoon,Friday,27,10,0,N,LAN,SCAR,0
53963,night,Sunday,29,10,0,N,LAN,SCAR,0
53964,afternoon,Monday,30,10,0,N,LAN,SCAR,0
53966,night,Sunday,1,10,0,N,LAN,SCAR,0
53968,night,Monday,9,10,0,N,LAN,SCAR,0
53969,night,Sunday,15,10,0,N,LAN,SCAR,0
53970,night,Monday,16,10,0,N,LAN,SCAR,0
53971,night,Sunday,22,10,0,N,LAN,SCAR,0
53972,night,Monday,23,10,0,N,LAN,SCAR,0
53973,night,Sunday,29,10,0,N,LAN,SCAR,0
53974,night,Monday,30,10,0,N,LAN,SCAR,0
53976,morning,Monday,2,10,0,I,LAN,SUMU,0
53979,morning,Thursday,5,10,0,I,LAN,SUMU,0
53982,morning,Monday,9,10,0,I,LAN,SUMU,0
53983,morning,Tuesday,10,10,0,I,LAN,SUMU,0
53984,morning,Wednesday,11,10,0,I,LAN,SUMU,0
53985,morning,Thursday,12,10,0,I,LAN,SUMU,0
53986,morning,Friday,13,10,0,I,LAN,SUMU,0
53987,morning,Saturday,14,10,0,I,LAN,SUMU,0
53988,morning,Monday,16,10,0,I,LAN,SUMU,0
53989,morning,Tuesday,17,10,0,I,LAN,SUMU,0
53990,morning,Wednesday,18,10,0,I,LAN,SUMU,0
53993,morning,Saturday,21,10,0,I,LAN,SUMU,0
53994,morning,Monday,23,10,0,I,LAN,SUMU,0
53995,morning,Tuesday,24,10,0,I,LAN,SUMU,0
53998,morning,Friday,27,10,0,I,LAN,SUMU,0
54000,morning,Monday,30,10,0,I,LAN,SUMU,0
54002,morning,Sunday,1,10,0,I,LAN,SUMU,0
54004,morning,Sunday,15,10,0,I,LAN,SUMU,0
54009,afternoon,Tuesday,3,10,0,I,LAN,SUMU,0
54013,afternoon,Saturday,7,10,0,I,LAN,SUMU,0
54015,afternoon,Monday,9,10,0,I,LAN,SUMU,0
54016,afternoon,Tuesday,10,10,0,I,LAN,SUMU,0
54017,afternoon,Wednesday,11,10,0,I,LAN,SUMU,0
54018,afternoon,Thursday,12,10,0,I,LAN,SUMU,0
54019,afternoon,Friday,13,10,0,I,LAN,SUMU,0
54020,afternoon,Saturday,14,10,0,I,LAN,SUMU,0
54021,afternoon,Sunday,15,10,0,I,LAN,SUMU,0
54024,afternoon,Wednesday,18,10,0,I,LAN,SUMU,0
54025,afternoon,Thursday,19,10,0,I,LAN,SUMU,0
54026,afternoon,Saturday,21,10,0,I,LAN,SUMU,0
54027,afternoon,Sunday,22,10,0,I,LAN,SUMU,0
54028,afternoon,Monday,23,10,0,I,LAN,SUMU,0
54030,afternoon,Wednesday,25,10,0,I,LAN,SUMU,0
54031,afternoon,Thursday,26,10,0,I,LAN,SUMU,0
54033,afternoon,Saturday,28,10,0,I,LAN,SUMU,0
54038,morning,Thursday,12,10,0,I,LAN,SUMU,0
54040,morning,Sunday,1,10,0,I,LAN,SAME,0
54043,morning,Wednesday,4,10,0,I,LAN,SAME,0
54044,morning,Thursday,5,10,0,I,LAN,SAME,0
54045,morning,Friday,6,10,0,I,LAN,SAME,0
54046,morning,Saturday,7,10,0,I,LAN,SAME,0
54047,morning,Sunday,8,10,0,I,LAN,SAME,0
54048,morning,Monday,9,10,0,I,LAN,SAME,0
54049,morning,Tuesday,10,10,0,I,LAN,SAME,0
54050,morning,Wednesday,11,10,0,I,LAN,SAME,0
54052,morning,Friday,13,10,0,I,LAN,SAME,0
54053,morning,Saturday,14,10,0,I,LAN,SAME,0
54054,morning,Sunday,15,10,0,I,LAN,SAME,0
54055,morning,Monday,16,10,0,I,LAN,SAME,0
54056,morning,Tuesday,17,10,0,I,LAN,SAME,0
54058,morning,Thursday,19,10,0,I,LAN,SAME,0
54059,morning,Friday,20,10,0,I,LAN,SAME,0
54061,morning,Sunday,22,10,0,I,LAN,SAME,0
54062,morning,Monday,23,10,0,I,LAN,SAME,0
54063,morning,Tuesday,24,10,0,I,LAN,SAME,0
54066,morning,Friday,27,10,0,I,LAN,SAME,0
54069,morning,Monday,30,10,0,I,LAN,SAME,0
54070,morning,Tuesday,31,10,0,I,LAN,SAME,0
54072,afternoon,Monday,2,10,0,I,LAN,SAME,0
54076,afternoon,Friday,6,10,0,I,LAN,SAME,0
54077,afternoon,Saturday,7,10,0,I,LAN,SAME,0
54078,afternoon,Sunday,8,10,0,I,LAN,SAME,0
54079,afternoon,Monday,9,10,0,I,LAN,SAME,0
54082,afternoon,Thursday,12,10,0,I,LAN,SAME,0
54083,afternoon,Friday,13,10,0,I,LAN,SAME,0
54084,afternoon,Saturday,14,10,0,I,LAN,SAME,0
54088,afternoon,Wednesday,18,10,0,I,LAN,SAME,0
54089,afternoon,Thursday,19,10,0,I,LAN,SAME,0
54090,afternoon,Friday,20,10,0,I,LAN,SAME,0
54091,afternoon,Saturday,21,10,0,I,LAN,SAME,0
54098,afternoon,Saturday,28,10,0,I,LAN,SAME,0
54099,afternoon,Sunday,29,10,0,I,LAN,SAME,0
54100,afternoon,Monday,30,10,0,I,LAN,SAME,0
54102,afternoon,Sunday,1,10,0,I,LAN,SAME,0
54105,morning,Wednesday,4,10,0,I,LAN,SAME,0
54109,morning,Sunday,8,10,0,I,LAN,SAME,0
54110,morning,Monday,9,10,0,I,LAN,SAME,0
54111,morning,Tuesday,10,10,0,I,LAN,SAME,0
54114,afternoon,Friday,13,10,0,I,LAN,SAME,0
54118,morning,Tuesday,17,10,0,I,LAN,SAME,0
54122,morning,Saturday,21,10,0,I,LAN,SAME,0
54123,morning,Sunday,22,10,0,I,LAN,SAME,0
54126,morning,Wednesday,25,10,0,I,LAN,SAME,0
54127,morning,Friday,27,10,0,I,LAN,SAME,0
54128,morning,Saturday,28,10,0,I,LAN,SAME,0
54130,morning,Monday,30,10,0,I,LAN,SAME,0
54134,morning,Tuesday,3,10,0,I,LAN,SABE,0
54135,morning,Wednesday,4,10,0,I,LAN,SABE,0
54138,morning,Sunday,8,10,0,I,LAN,SABE,0
54139,morning,Monday,9,10,0,I,LAN,SABE,0
54140,morning,Tuesday,10,10,0,I,LAN,SABE,0
54141,morning,Wednesday,11,10,0,I,LAN,SABE,0
54143,morning,Friday,13,10,0,I,LAN,SABE,0
54144,morning,Saturday,14,10,0,I,LAN,SABE,0
54145,morning,Sunday,15,10,0,I,LAN,SABE,0
54146,morning,Monday,16,10,0,I,LAN,SABE,0
54149,morning,Thursday,19,10,0,I,LAN,SABE,0
54150,morning,Friday,20,10,0,I,LAN,SABE,0
54152,morning,Sunday,22,10,0,I,LAN,SABE,0
54153,morning,Monday,23,10,0,I,LAN,SABE,0
54155,morning,Wednesday,25,10,0,I,LAN,SABE,0
54158,morning,Saturday,28,10,0,I,LAN,SABE,0
54161,morning,Tuesday,31,10,0,I,LAN,SABE,0
54162,afternoon,Sunday,1,10,0,I,LAN,SAEZ,0
54163,afternoon,Monday,2,10,0,I,LAN,SAEZ,0
54164,afternoon,Tuesday,3,10,0,I,LAN,SAEZ,0
54165,afternoon,Wednesday,4,10,0,I,LAN,SAEZ,0
54168,afternoon,Saturday,7,10,0,I,LAN,SAEZ,0
54169,afternoon,Sunday,8,10,0,I,LAN,SAEZ,0
54170,afternoon,Monday,9,10,0,I,LAN,SAEZ,0
54171,afternoon,Tuesday,10,10,0,I,LAN,SAEZ,0
54173,afternoon,Thursday,12,10,0,I,LAN,SAEZ,0
54174,afternoon,Friday,13,10,0,I,LAN,SAEZ,0
54177,afternoon,Monday,16,10,0,I,LAN,SAEZ,0
54181,afternoon,Friday,20,10,0,I,LAN,SAEZ,0
54182,afternoon,Saturday,21,10,0,I,LAN,SAEZ,0
54185,afternoon,Tuesday,24,10,0,I,LAN,SAEZ,0
54186,afternoon,Wednesday,25,10,0,I,LAN,SAEZ,0
54188,afternoon,Friday,27,10,0,I,LAN,SAEZ,0
54189,afternoon,Saturday,28,10,0,I,LAN,SAEZ,0
54190,afternoon,Sunday,29,10,0,I,LAN,SAEZ,0
54191,afternoon,Monday,30,10,0,I,LAN,SAEZ,0
54196,afternoon,Wednesday,4,10,0,I,LAN,SAEZ,0
54197,afternoon,Thursday,5,10,0,I,LAN,SAEZ,0
54199,afternoon,Saturday,7,10,0,I,LAN,SAEZ,0
54203,afternoon,Wednesday,11,10,0,I,LAN,SAEZ,0
54208,afternoon,Monday,16,10,0,I,LAN,SAEZ,0
54210,afternoon,Wednesday,18,10,0,I,LAN,SAEZ,0
54212,afternoon,Friday,20,10,0,I,LAN,SAEZ,0
54213,afternoon,Saturday,21,10,0,I,LAN,SAEZ,0
54214,afternoon,Sunday,22,10,0,I,LAN,SAEZ,0
54216,afternoon,Tuesday,24,10,0,I,LAN,SAEZ,0
54217,afternoon,Wednesday,25,10,0,I,LAN,SAEZ,0
54219,afternoon,Friday,27,10,0,I,LAN,SAEZ,0
54224,morning,Monday,2,10,0,I,LAN,SANT,0
54226,morning,Saturday,7,10,0,I,LAN,SANT,0
54228,morning,Friday,13,10,0,I,LAN,SANT,0
54229,morning,Saturday,14,10,0,I,LAN,SANT,0
54232,morning,Saturday,21,10,0,I,LAN,SANT,0
54233,morning,Monday,23,10,0,I,LAN,SANT,0
54234,morning,Friday,27,10,0,I,LAN,SANT,0
54235,morning,Saturday,28,10,0,I,LAN,SANT,0
54241,morning,Monday,9,10,0,I,LAN,SAEZ,0
54242,morning,Tuesday,10,10,0,I,LAN,SAEZ,0
54243,morning,Thursday,12,10,0,I,LAN,SAEZ,0
54244,morning,Friday,13,10,0,I,LAN,SAEZ,0
54247,morning,Friday,20,10,0,I,LAN,SAEZ,0
54250,morning,Thursday,26,10,0,I,LAN,SAEZ,0
54256,morning,Tuesday,3,10,0,I,LAN,SABE,0
54257,morning,Wednesday,4,10,0,I,LAN,SABE,0
54258,morning,Thursday,5,10,0,I,LAN,SABE,0
54265,morning,Thursday,12,10,0,I,LAN,SABE,0
54267,morning,Saturday,14,10,0,I,LAN,SABE,0
54268,morning,Sunday,15,10,0,I,LAN,SABE,0
54269,morning,Tuesday,17,10,0,I,LAN,SABE,0
54275,morning,Monday,23,10,0,I,LAN,SABE,0
54277,morning,Wednesday,25,10,0,I,LAN,SABE,0
54280,morning,Saturday,28,10,0,I,LAN,SABE,0
54282,morning,Monday,30,10,0,I,LAN,SABE,0
54283,morning,Tuesday,31,10,0,I,LAN,SABE,0
54284,afternoon,Sunday,1,10,0,I,LAN,SABE,0
54287,afternoon,Wednesday,4,10,0,I,LAN,SABE,0
54289,afternoon,Friday,6,10,0,I,LAN,SABE,0
54290,afternoon,Saturday,7,10,0,I,LAN,SABE,0
54293,afternoon,Tuesday,10,10,0,I,LAN,SABE,0
54294,afternoon,Wednesday,11,10,0,I,LAN,SABE,0
54295,afternoon,Thursday,12,10,0,I,LAN,SABE,0
54296,afternoon,Friday,13,10,0,I,LAN,SABE,0
54297,afternoon,Saturday,14,10,0,I,LAN,SABE,0
54299,afternoon,Monday,16,10,0,I,LAN,SABE,0
54301,afternoon,Wednesday,18,10,0,I,LAN,SABE,0
54302,afternoon,Thursday,19,10,0,I,LAN,SABE,0
54304,afternoon,Saturday,21,10,0,I,LAN,SABE,0
54305,afternoon,Sunday,22,10,0,I,LAN,SABE,0
54306,afternoon,Monday,23,10,0,I,LAN,SABE,0
54308,afternoon,Wednesday,25,10,0,I,LAN,SABE,0
54309,afternoon,Thursday,26,10,0,I,LAN,SABE,0
54310,afternoon,Friday,27,10,0,I,LAN,SABE,0
54311,afternoon,Saturday,28,10,0,I,LAN,SABE,0
54312,afternoon,Sunday,29,10,0,I,LAN,SABE,0
54313,afternoon,Monday,30,10,0,I,LAN,SABE,0
54314,afternoon,Tuesday,31,10,0,I,LAN,SABE,0
54315,morning,Sunday,1,10,0,I,LAN,SAAR,0
54316,morning,Wednesday,4,10,0,I,LAN,SAAR,0
54318,morning,Saturday,7,10,0,I,LAN,SAAR,0
54319,morning,Sunday,8,10,0,I,LAN,SAAR,0
54320,morning,Wednesday,11,10,0,I,LAN,SAAR,0
54321,morning,Thursday,12,10,0,I,LAN,SAAR,0
54322,morning,Saturday,14,10,0,I,LAN,SAAR,0
54323,morning,Sunday,15,10,0,I,LAN,SAAR,0
54324,morning,Wednesday,18,10,0,I,LAN,SAAR,0
54325,morning,Thursday,19,10,0,I,LAN,SAAR,0
54326,morning,Saturday,21,10,0,I,LAN,SAAR,0
54330,morning,Saturday,28,10,0,I,LAN,SAAR,0
54332,night,Monday,2,10,0,I,LAN,SAEZ,0
54334,night,Wednesday,4,10,0,I,LAN,SAEZ,0
54338,night,Monday,9,10,0,I,LAN,SAEZ,0
54340,night,Wednesday,11,10,0,I,LAN,SAEZ,0
54342,night,Friday,13,10,0,I,LAN,SAEZ,0
54343,night,Saturday,14,10,0,I,LAN,SAEZ,0
54344,night,Sunday,15,10,0,I,LAN,SAEZ,0
54345,night,Monday,16,10,0,I,LAN,SAEZ,0
54346,night,Tuesday,17,10,0,I,LAN,SAEZ,0
54347,night,Wednesday,18,10,0,I,LAN,SAEZ,0
54348,night,Thursday,19,10,0,I,LAN,SAEZ,0
54349,night,Friday,20,10,0,I,LAN,SAEZ,0
54351,night,Sunday,22,10,0,I,LAN,SAEZ,0
54352,night,Monday,23,10,0,I,LAN,SAEZ,0
54355,night,Thursday,26,10,0,I,LAN,SAEZ,0
54356,night,Friday,27,10,0,I,LAN,SAEZ,0
54357,night,Saturday,28,10,0,I,LAN,SAEZ,0
54358,night,Sunday,29,10,0,I,LAN,SAEZ,0
54359,night,Monday,30,10,0,I,LAN,SAEZ,0
54360,night,Tuesday,31,10,0,I,LAN,SAEZ,0
54361,afternoon,Sunday,1,10,0,I,LAN,SACO,0
54363,afternoon,Wednesday,4,10,0,I,LAN,SACO,0
54365,afternoon,Friday,6,10,0,I,LAN,SACO,0
54367,afternoon,Sunday,8,10,0,I,LAN,SACO,0
54368,afternoon,Monday,9,10,0,I,LAN,SACO,0
54369,afternoon,Wednesday,11,10,0,I,LAN,SACO,0
54370,afternoon,Thursday,12,10,0,I,LAN,SACO,0
54371,afternoon,Friday,13,10,0,I,LAN,SACO,0
54372,afternoon,Saturday,14,10,0,I,LAN,SACO,0
54373,afternoon,Sunday,15,10,0,I,LAN,SACO,0
54375,afternoon,Wednesday,18,10,0,I,LAN,SACO,0
54376,afternoon,Thursday,19,10,0,I,LAN,SACO,0
54377,afternoon,Saturday,21,10,0,I,LAN,SACO,0
54378,afternoon,Sunday,22,10,0,I,LAN,SACO,0
54379,afternoon,Monday,23,10,0,I,LAN,SACO,0
54380,afternoon,Wednesday,25,10,0,I,LAN,SACO,0
54381,afternoon,Thursday,26,10,0,I,LAN,SACO,0
54382,afternoon,Friday,27,10,0,I,LAN,SACO,0
54384,afternoon,Monday,30,10,0,I,LAN,SACO,0
54389,morning,Thursday,5,10,0,I,LAN,SACO,0
54391,morning,Saturday,7,10,0,I,LAN,SACO,0
54393,morning,Monday,9,10,0,I,LAN,SACO,0
54396,morning,Thursday,12,10,0,I,LAN,SACO,0
54397,morning,Friday,13,10,0,I,LAN,SACO,0
54398,morning,Saturday,14,10,0,I,LAN,SACO,0
54399,morning,Sunday,15,10,0,I,LAN,SACO,0
54401,morning,Tuesday,17,10,0,I,LAN,SACO,0
54402,morning,Wednesday,18,10,0,I,LAN,SACO,0
54403,morning,Thursday,19,10,0,I,LAN,SACO,0
54406,morning,Sunday,22,10,0,I,LAN,SACO,0
54407,morning,Monday,23,10,0,I,LAN,SACO,0
54410,morning,Thursday,26,10,0,I,LAN,SACO,0
54412,morning,Saturday,28,10,0,I,LAN,SACO,0
54414,morning,Monday,30,10,0,I,LAN,SACO,0
54415,morning,Tuesday,31,10,0,I,LAN,SACO,0
54416,night,Sunday,1,10,0,I,LAN,KMIA,0
54417,night,Monday,2,10,0,I,LAN,KMIA,0
54420,night,Thursday,5,10,0,I,LAN,KMIA,0
54421,night,Friday,6,10,0,I,LAN,KMIA,0
54423,night,Sunday,8,10,0,I,LAN,KMIA,0
54424,night,Monday,9,10,0,I,LAN,KMIA,0
54425,night,Tuesday,10,10,0,I,LAN,KMIA,0
54426,night,Wednesday,11,10,0,I,LAN,KMIA,0
54427,night,Friday,13,10,0,I,LAN,KMIA,0
54429,night,Sunday,15,10,0,I,LAN,KMIA,0
54432,night,Wednesday,18,10,0,I,LAN,KMIA,0
54433,night,Thursday,19,10,0,I,LAN,KMIA,0
54434,night,Friday,20,10,0,I,LAN,KMIA,0
54435,night,Saturday,21,10,0,I,LAN,KMIA,0
54436,night,Sunday,22,10,0,I,LAN,KMIA,0
54438,night,Tuesday,24,10,0,I,LAN,KMIA,0
54439,night,Wednesday,25,10,0,I,LAN,KMIA,0
54441,night,Friday,27,10,0,I,LAN,KMIA,0
54442,night,Saturday,28,10,0,I,LAN,KMIA,0
54443,night,Monday,30,10,0,I,LAN,KMIA,0
54444,night,Tuesday,31,10,0,I,LAN,KMIA,0
54446,night,Wednesday,4,10,0,I,LAN,KMIA,0
54450,night,Sunday,8,10,0,I,LAN,KMIA,0
54451,night,Wednesday,11,10,0,I,LAN,KMIA,0
54453,night,Friday,13,10,0,I,LAN,KMIA,0
54454,night,Saturday,14,10,0,I,LAN,KMIA,0
54455,night,Sunday,15,10,0,I,LAN,KMIA,0
54457,night,Thursday,19,10,0,I,LAN,KMIA,0
54458,night,Friday,20,10,0,I,LAN,KMIA,0
54460,night,Sunday,22,10,0,I,LAN,KMIA,0
54463,night,Friday,27,10,0,I,LAN,KMIA,0
